row_index,word_count,type_count,avg_word_len,type_token_ratio,hapax_ratio,sentence_count,avg_sentence_len_words,std_sentence_len_words,punct_44_per100w,punct_59_per100w,punct_58_per100w,punct_45_per100w,punct_63_per100w,punct_33_per100w,punct_40_per100w,punct_41_per100w,punct_34_per100w,fw_the_per100w,fw_a_per100w,fw_an_per100w,fw_and_per100w,fw_or_per100w,fw_but_per100w,fw_if_per100w,fw_while_per100w,fw_because_per100w,fw_as_per100w,fw_of_per100w,fw_in_per100w,fw_on_per100w,fw_for_per100w,fw_to_per100w,fw_from_per100w,fw_by_per100w,fw_with_per100w,fw_without_per100w,fw_about_per100w,fw_at_per100w,fw_into_per100w,fw_through_per100w,fw_between_per100w,fw_among_per100w,fw_is_per100w,fw_are_per100w,fw_was_per100w,fw_were_per100w,fw_be_per100w,fw_been_per100w,fw_being_per100w,fw_that_per100w,fw_this_per100w,fw_these_per100w,fw_those_per100w,fw_it_per100w,fw_its_per100w,fw_their_per100w,fw_there_per100w,fw_which_per100w,fw_who_per100w,fw_whom_per100w,fw_whose_per100w,fw_not_per100w,fw_no_per100w,fw_can_per100w,fw_could_per100w,fw_may_per100w,fw_might_per100w,fw_must_per100w,fw_should_per100w,fw_would_per100w,hedge_per100w,citation_year_per100w,et_al_per100w
141,-0.028224459853226042,-0.051880057982374175,-0.02037953888069878,0.00767773515117223,0.007377572624467246,0.0016783001646942727,-0.05497422737870403,-0.03807569093167208,0.00041166621375138425,-3.376172393710928e-05,0.0022176754004761103,0.003233000150302671,0.0,0.0,-0.04862297525930191,-0.05615188432844542,-0.0001774926129396837,0.0021710794964894093,-0.0008055440304674367,-0.006383893786260682,0.0031741298673779272,0.0016501799320942315,0.00018379544307076885,0.00010022458340313389,0.005371475624399992,9.310128694639604e-05,0.0010955769112576117,-0.008584846371993493,0.0001670626677003902,-0.0038465968250321523,0.0028791133153338298,-0.0373081500199388,-0.005141016504149475,-0.009746727756867442,0.001762938579979927,-0.00015389421516539685,0.00013548076690826822,0.0002787010519271163,-0.001175570168433944,0.026726817326496077,-0.0026225435259693854,-0.0005826855591092872,0.0032298710684371093,0.0038655624402041517,0.0030062577545679372,0.00038186340055658494,-6.081017631583613e-06,-0.0009689839111867541,0.0001453392974573642,0.006637354452663673,-0.0019508552629095214,-0.0023312453233967157,-0.00017077823570690122,0.001528486739697752,-0.002857580347042612,-9.780072381213815e-05,-0.0004603979694970681,-0.0006318243789004578,-0.00045992760908237026,0.0,0.0,0.0008026692117171744,0.00015472240151796318,0.0095810141372051,-0.0010340361496868466,1.4808497234751374e-05,0.0,0.00022986959816129963,-0.0004047367841310373,3.746137923815036e-05,-0.001584731138866934,0.0,0.0
324,0.0142479532374928,0.009046314282745603,0.039756014240142294,-0.03293241654284475,-0.00913144231989582,-0.025630062437849127,-0.06921452693507847,-0.03964666093761883,-0.005127113130658634,0.0002494718725854378,0.005404467975461254,-0.00032802399796255264,0.0,0.0,-0.0012455065502774765,0.002226996149817957,3.943328878855649e-05,0.010129330734918672,0.0012130027512823368,-0.010719828937509496,-0.0028714543917491816,-0.009716266362628663,0.00038237932720897586,0.0001888496153328229,0.002735192375654744,0.00013922590133558092,0.0011416366808493369,0.021088964071747113,0.007410277814067992,0.0066071554587399444,-0.008889685451939045,0.015976311140522514,-0.0106643255000383,-0.010734019524307588,-0.007981859400944827,-0.00014152643307437915,-0.001448510579475958,0.0009501999556802486,0.00040530189753996867,-0.003839122353871952,-0.0030930722784524825,-0.0003034891018511475,0.0016766577775874636,0.007403396269156164,-0.004576855193057313,0.0005089815287571444,-0.003290851641677091,-0.0006624316582509855,-0.007918684570534528,-0.0051251231996334076,0.003756848093211996,0.017655389444427984,-0.00021952985523769397,0.004529181266893234,-0.0012053158206521506,-0.0005410268241638094,-0.00044384556346477403,-0.0004621489031532837,-0.00027441745930965113,0.0,0.0,0.0011021944683395663,6.669427868702233e-05,0.014060228328993903,0.0001227306960643637,2.7427216975188606e-05,0.0,0.0003283057229058511,-0.0004223767549898867,5.838100443717278e-05,0.00033699611417225503,0.0,0.0
255,0.007323818682217681,0.008015763320176833,0.0314661522252025,0.0185158574953735,0.008505086904417515,-0.02318632877441401,-0.04697651888035305,-0.04912096120859201,0.005084516524606435,0.00012383902251747635,0.004482395779030138,0.0030364858552018336,0.0,0.0,0.00029255196957725507,-0.0008690916070260279,2.828404998886069e-06,-0.0033503487299569525,-0.006327243670461321,0.0068479407052967995,0.004057243685809551,-0.0028915806620573295,0.00038609899449409854,0.00019897853356236458,-0.0031755146101294604,0.0001573632029242334,0.002933072074583579,-0.13090803258137912,0.0036612065197047594,-0.005708316793574382,-0.001192029547160293,0.020243329747777428,0.001748136300617199,0.009113308922892095,0.0016496836759202075,6.0538732487312804e-05,0.00017791554869088584,0.0001795268670339733,-0.0015723654588011558,-0.004911670434915252,0.006174624880043372,-0.0002739673671427873,0.004078310195787561,0.00889599913525701,-0.0035739639022232205,-0.00034894901719516677,0.0004959446309978192,-0.0006164230292434175,0.00012584168952110668,0.013822937932799033,0.026078945773413433,-0.004292755732742361,1.3609020790955268e-05,0.003669449296327039,-0.00017137366561731718,3.067809266525449e-05,-0.0003318303147618745,-0.0005985202957971949,-0.0002267538839345896,0.0,0.0,0.0015761285700815798,0.0002006712230311247,-0.0023992978294486793,0.00010598115743312693,4.7303731447582296e-05,0.0,0.00039205784749786867,-0.000507988059582483,6.890503309901762e-05,-0.00033883147842751597,0.0,0.0
6,0.008059365970291187,0.0024419300464012255,-0.03143124698541978,-0.0458393637874275,-0.03360686256411117,-0.033035736898813596,-0.04558438602956706,-0.030235873796645673,0.00407440652203653,0.0003877856378395701,0.003079390100785872,-0.0047932829585631935,0.0,0.0,0.0327124007364612,0.033210182342135484,-8.37056126215886e-05,-0.06807900069807721,-0.022966562680543527,0.008541228303153793,-0.00042167043499530694,0.0015503003369768571,0.00053613808883004,0.0005279632760943662,0.0007855443684872654,0.00013183720380473873,0.00030109463530898556,0.011910227559183724,0.0010924065276976074,0.01355941028740757,0.00018479004457048733,0.010369447055551142,0.0013454476541525208,-0.007075594912720554,-0.005741799852645676,-0.0003093235593879957,0.00010363126415114112,0.0009892294065373946,0.00032295081036687936,-0.0041286370273591055,-0.0033582370905994546,-0.00019858621120255132,0.0063014253998565865,0.0075236714475199595,0.0014237368153255908,0.001456736546188565,-0.004117456228864245,0.006875172402164407,0.00010667404683945486,0.00435159508077505,0.0307060002198805,-0.0028530476492763844,-0.00010493536670959955,-0.009718808646428998,0.006694026107079878,-0.0005934552676751851,-0.00030180080608673584,7.790025708365644e-05,-0.00020224997730267278,0.0,0.0,0.0008423079984797169,8.798731363822875e-05,-0.0018747308817432472,0.00010015518212562839,-0.00018137904011324393,0.0,0.000282240922224761,-0.0005593545852166606,5.6426446613350955e-05,0.0004642955564671727,0.0,0.0
285,0.014110142511507601,0.007845608751142926,0.030779367206079083,0.016826837304785618,0.007027011189329527,0.027871490045461585,0.07724573233598085,0.11523888044554613,0.0018118830409373443,0.0009241147064786394,0.007231549352254213,0.0017295767113144035,0.0,0.0,0.007231197553795844,0.0038249603849836453,1.1898258904339421e-05,0.014361680779419255,0.001811977359540146,-0.006376246546690427,0.0036089444179206237,0.0016458516207885885,0.0006849000184122618,0.00022897164594481526,0.00155338008639888,0.0002451220357080517,0.0013733614914553502,-0.02198797493207866,-0.016216159627437755,0.0020646610683500823,0.004790274506196289,0.017598961925804874,0.00520325916474079,0.004613464126142307,-0.006847671745464193,-0.0003091217137250673,0.0004500270051779413,0.0010786276879834796,0.0008613408844023755,0.010486713946435624,0.00414780498385076,-0.0001238474304658481,0.002618290459981771,0.00675802609669584,-0.0017179858659901004,0.001207442271382903,0.0007181221910392131,3.2983675640075536e-05,0.0009401665521402298,0.012450772236485377,-0.02626083168171694,0.0039702274557334594,7.243284156980146e-05,0.0028654420811737285,0.0011558439221094439,0.00010576632300082956,-2.1210659171933347e-06,-0.0011940200085325575,-0.00012541218217163694,0.0,0.0,0.0018543592290727845,0.00020516423248572707,0.003925451773874163,7.78815867989962e-05,0.0005082862944735358,0.0,0.0005494468456809287,-0.00014805280843095258,9.699899188620857e-05,0.00084713636459282,0.0,0.0
289,0.011140276987259149,0.009141492692367977,0.028117491000473522,0.019665701742563917,0.010534819468070998,0.021083409731197083,0.029797053184945656,-0.04361752397250015,0.0009086894460655794,0.00033464546555133116,0.004935659249300703,-0.006329064496555976,0.0,0.0,0.024091878656451588,0.04759148372330329,4.2631745288321616e-05,0.0023739755835321275,0.0010465213429853744,-0.007445787926661986,-0.013239896190667956,0.0021473922269483084,0.0006275699307528835,0.00020768778936536012,-0.004907868323094958,0.00021166471841350547,0.002741459360161674,0.020568780157592,0.009655493757982823,-0.007409545309993739,-0.003913147093457303,-0.053366589204981815,0.0042853838537399176,0.0036856399278730276,0.0030980482328416678,-0.00032645921365585595,0.000355942157171489,0.0025482707629196515,0.0007213853563824538,-0.0038600270995871886,-0.002240058787460325,-0.0004376059167859784,0.004021544530063478,0.006512018416235026,-0.0022946178922226296,0.0007257196142039199,0.00036663674287218016,-0.0004469236750616351,0.0008382960143952089,0.0009095131678028821,-0.03436496135999673,-0.0023968760529616963,-7.310790949455355e-05,0.003279778578766855,-0.0022079198768869194,-4.3371127630429746e-05,-0.0003196739613634247,-0.0011987334063803562,-0.00013154358564271645,0.0,0.0,0.001675199956246716,0.00013909723386951113,-0.0014025352511343047,5.697328777937063e-05,8.49345040105003e-05,0.0,0.0005458102561751618,-0.00024970865691392166,0.00012375637709258837,-0.006545810269551949,0.0,0.0
264,0.013442977675306417,0.009921126660379755,0.02908275299439986,0.0172601815510038,0.005791842547895353,0.022706041247260805,0.08194109654290806,0.12892927376836996,0.0023489706106311604,0.0008802053310181329,0.0074844714599505415,0.00042429204378454006,0.0,0.0,0.01084258021444196,0.01446758203356077,1.0142540617170214e-05,0.01826829560625018,-0.008418502593686409,0.004521661669414891,0.004081090526756671,0.0017050428116691602,0.0005827367444772178,0.0002109330157233737,0.002008161765003374,0.0002613895840730952,0.0028976687841869575,-0.03013022435270799,0.008430714855933174,-0.00044964135057666375,0.0050528182258258725,-0.023380879956909344,0.0065246444861856955,-0.005475149347030372,0.002717024196611227,-0.00010864356384107163,0.0003853257587758701,-0.0012827180814388107,0.003646511083231784,0.009672874319876894,-0.0020566374031098316,-0.00032954194628064844,0.001527210533425015,0.0055920124984747965,-0.000380402375253389,0.0017863424649828678,0.0009067452923990921,-0.00031708436301495444,0.0007042425624793374,0.009210336965762558,-0.042297408546856,0.00352040282559664,-2.24943548171431e-05,0.003056174536696776,-0.0007989957237394611,-5.601519485245608e-06,-0.00016272502288113694,-2.993266860465982e-05,-0.00015035190617645444,0.0,0.0,0.0015053839479901646,0.00027269558391886556,-0.00044688203775009787,7.696039843853558e-05,0.0005203519783201537,0.0,0.0004704327167267786,-0.0001361696962310718,0.00010926832144669641,0.0007913658985789168,0.0,0.0
52,0.005711290880086129,0.005484006699051269,-0.07086543694169971,-0.02069186858717638,0.012437284958128538,-0.024315526749728606,-0.04568295407445391,-0.037952087251708906,0.00435352708248255,0.00016603801818470767,0.0014773871947329745,-0.010158312780051755,0.0,0.0,0.018365244942144265,0.030774417891230275,-0.0002261361870927202,-0.07171162069614816,0.009979482705534743,-0.009949895416585988,0.00042144217379489813,0.0013140024708472437,0.0003421565564383995,0.00015217291878827154,-0.0049671602576021505,9.00970832815467e-05,0.0006745477642820998,0.015951725623037896,-0.0020475473578803307,-0.00459382910460815,0.0028073720374021424,-0.012196225458369075,0.0016551648131882437,-0.004959540277392886,-0.005266027473623213,4.743696592776006e-05,0.00013282113067294033,0.0006506080400633371,-0.0010833032850008518,-0.005274248685267321,-0.002614010066803498,0.006866614867970293,-0.003127825157824154,-0.04267027273401866,0.006156418575361277,0.0016166768119376825,-0.00020343669426061946,-0.0008247685913131721,0.00010414680683392074,-0.0042924075508445495,0.02571323633388546,-0.001875868504151514,-0.00028919356592225576,0.0027507847778798712,-0.001994807713197889,-3.9877179118586985e-06,0.009790244673371433,0.0006952999507545916,-0.0003504005762154593,0.0,0.0,0.0004829658851838379,-0.0013601609339151562,0.0060509022678500515,-0.0015389769125408422,-0.00011229946290024636,0.0,0.00025301400867824565,-0.0004986474528924124,4.477992055710673e-05,0.00035584175990888167,0.0,0.0
229,0.01679762172659089,0.011573208104497884,0.040267214231117385,-0.04509943087483083,-0.007397217320681972,0.028539814234403226,0.07489102850351285,-0.02481125042180668,0.0021837244048302203,0.0007279909091432034,0.007395812505455708,-0.005008807340596694,0.0,0.0,0.006983198815911275,0.00953455970500163,-2.353803404511177e-06,0.017616332775626572,0.001125038691623072,0.011031455350369127,0.011911092955499858,0.0023926427181524333,0.00030282131539573144,0.0002584878973906781,0.00207066017974491,0.00015211033303903283,-0.024193042352999954,0.029585333035655585,0.003949778689401587,0.004794301897006933,0.004493870140321964,0.016657425193188625,0.0052869906058729535,0.003263625081450325,0.0031113528015076462,-0.00022746475868507877,0.00034007335422934137,0.0004220781236995723,0.0006223542965949796,0.011705153316087223,-0.003340314741156777,-0.00022361090412398784,0.0036629449066417543,0.009175636605664544,-0.003280626459406492,0.001050314208561447,0.0005934393257292146,-0.0005242947489836096,0.0009686955321085641,0.008739698046483047,-0.0327018940461438,-0.003086115117736789,-0.00010718951783904146,0.0034674976600321474,0.0011414749898286192,0.0010595628152349097,-0.0001244604805350267,-0.0014519380200597313,-0.00020414118985233147,0.0,0.0,0.0020863770688851163,0.0002254781523528606,-0.0012723026926000297,9.085394041298351e-05,7.92362598887522e-05,0.0,0.00040360521620722755,-0.00020382729170336246,0.00018239952527057153,0.0005162863078929018,0.0,0.0
155,0.012068833931867374,0.005858081907571367,-0.08407405526764353,-0.029705749801797292,-0.008733027932659392,-0.02414448131044361,-0.05257233821708552,-0.037148867819304085,0.0003652409332847241,0.0003945970965590455,0.0037702310319706277,-0.0012466183424630591,0.0,0.0,-0.007860561349344448,-0.005195637307593791,-0.00036557618174968675,-0.011681719621605028,-0.00013156588721825388,0.015125546465513926,0.0025918344661247043,0.0020842595215414695,0.0003789084035194453,0.00020845919190580763,0.0012465972199227073,8.736425134672112e-05,0.0037413800151238847,0.024691208989958364,0.001289953376059821,0.0034695596071776455,0.004425577126042984,0.007120867186719754,-0.006635314309096738,-0.0053398627219460116,-0.007625026813903169,-0.00040070953713682326,-0.000709746637420845,0.0009371374183723375,0.0029172934016192045,-0.004697229979139705,-0.0036043844657568645,-0.0002092377199942953,0.0024249615625541684,0.006782582648969961,-0.006233916538926621,-0.0006064010357557395,-0.0033289402684661454,-0.0010519185223110269,0.0002470321334992176,0.017666895037836822,-0.043401252558154274,0.01385945008316954,-0.0003350083132156048,0.003505445107028303,-0.0009860705901234346,-0.0007392756695682467,-0.0004288055675207103,-0.002271966754064887,-0.00036060180520778424,0.0,0.0,0.0005547414727007236,7.756428799755752e-05,0.01964716146451988,6.379003301732192e-05,0.0028751511994310392,0.0,0.00025072661307614974,-0.0002507402698820172,5.2952656191225594e-05,-0.0025344063553250254,0.0,0.0
183,0.008985309416019249,0.009766672996741851,0.006577221865395614,0.02411905146199838,0.009674474359937265,0.013408541376818886,-0.06901457960496356,-0.032421702446709576,0.003373092795292047,0.0010104379318924786,0.005481857220264776,0.0034336282614724364,0.0,0.0,0.0036934505257128466,-0.00021316244866710174,-9.776475912357937e-05,0.024656948519705575,0.004209834704933492,0.009070329679763211,0.007974337497274187,0.002149572379719466,0.0007144339505442707,0.00018623947361419438,0.002125510928075772,0.0002396759476562568,-0.0008976445739832783,0.042566004717997326,-0.007936241043755822,0.007924505952248908,-0.0023007742088972426,-0.04860731217135989,0.004771747398223575,0.0004949024773646376,0.003852805042333867,-0.00014777989495078666,0.00037884785388914437,0.0006185324338837336,0.0011658342783549302,0.02037770934527461,-0.0020368052333286646,0.0019636370849720336,0.008369084049219455,0.0070857495831367035,0.0024758271110143547,0.003760177289004333,0.0007682759362858664,-0.0004642120138847629,0.0008786410697372989,0.005749738268154211,0.0283408567554059,-0.0002150433692203317,-0.00012467516524169135,-0.010800193340288615,-0.0032859950048736734,0.0013601999955043412,-0.0004701829476714689,-0.00020855846794455986,-0.00027805006074368673,0.0,0.0,0.0016942853676264562,0.0003043046195268915,0.009418395566100623,7.320382307489142e-05,5.406884639438758e-05,0.0,0.0005388076571988935,-0.000445851433340292,6.32642983113547e-05,0.00023687044624825745,0.0,0.0
115,0.008587544362506637,0.011276000976428651,0.027475602047059868,0.01791842211351718,0.007486434026835399,0.009124175900824611,-0.06838703536310003,-0.040621724381757256,0.00015642129503169532,0.0004989173226498044,0.003498575364597801,0.005950439367026046,0.0,0.0,0.002498617987890724,0.007864459934317149,-6.176438455912859e-06,0.019358935886877787,-0.009115731417839753,0.007120176443857533,0.007782660672295535,-0.007721336969846232,-7.118766391032469e-05,0.0001903337306758661,-0.005434348593058642,0.00020261904818178708,0.002282337133675767,-0.060129897957523035,-0.011304448305747204,0.008737180178757891,0.005861201715626644,-0.06556360651294561,0.002901574983117394,-0.00037527007321089804,0.010458067098720226,-0.0001457098469695391,0.00024021177277628938,0.00012767732829437148,-0.0005985953375764162,0.011322358750452198,-0.002113441674869992,-0.00041338465456680515,0.00901096262987902,0.002851809332826541,-0.0018085335245717274,0.00166636771826571,0.0008863280899016596,-0.0007595230719504046,0.0004442744896410944,0.022402528551116036,0.02495924717473023,-0.001076085775043805,-7.361203167626115e-05,0.0018099391862951722,0.014657818507639277,0.0005057626711797919,-0.0004923591064374914,-0.00011851096407533403,-0.00022011002458854163,0.0,0.0,0.0012307378945939837,0.00023733260465837723,-0.00162060549337865,6.155957389475278e-05,0.00011987737107533556,0.0,0.00038999634927075076,-0.00015099269867668703,0.00010936516806575719,0.00022774549711839607,0.0,0.0
235,0.00518827985108723,0.00425184869000285,0.0336801268139873,0.025850925833159382,0.00678674212615287,0.01866224603421718,0.05813017382622723,-0.028120691594096296,0.003976713044926196,0.0003807580581618265,0.0038414330300707154,0.001547234371880954,0.0,0.0,-0.02564772052810529,-0.03806895807645255,-1.723110729141881e-05,-0.05114304544834753,-0.011228215502529143,-0.007814776779569236,0.00918107530251352,0.0018486665891834558,0.0007331829516703706,0.00023239291131652056,0.0013870004900341,0.0001353520730140182,0.005243657762286459,0.02000880701635762,0.010685442463207828,-0.007492434440333114,-0.006745436313637761,0.005039546227844211,0.0067930973409834824,-0.0057242011228526,-0.004077596599638503,-0.00011338047554236448,0.00043758608982672197,0.0006473446205081518,0.0005428878186816531,-0.005472953781689721,-0.0026928762170848404,-0.0004185882418458125,0.006620886962453009,0.004170665280649068,-0.0031647804871796164,-0.0005072831274510732,0.00034547613981625964,-0.0008566241035012574,0.0006763362417360342,0.01486878676593134,-0.026814568691334535,0.0017930994441036309,-2.3421284123068715e-05,0.0025054186628090925,-0.0009579383129807461,-0.0002129198736670396,-0.00016050675997494017,0.0025601299016083344,-0.0002708644930932758,0.0,0.0,0.0013444250913793815,0.00037731079580072377,-0.0015786596444700794,8.193187989837129e-05,0.0002154101654687906,0.0,0.0004041175075199974,-0.00041542974689943735,0.00015812031898329823,0.0005768366286024669,0.0,0.0
161,-0.03487084122841919,-0.012958562632736842,0.03258373312338197,0.009314316530443104,0.005450358752616002,0.020191769434752517,0.05247487182910739,-0.04605863321995694,0.0031509654847360164,0.0003842143009198795,0.00393583131465088,0.0005286594051759752,0.0,0.0,0.004879888816770352,0.002384939949029093,-3.8311600792942664e-05,0.007881388274874718,0.0020913053336572385,0.006883193908517262,-0.0035859305003383846,0.002485865080767851,-0.01640349982600738,0.00021998604824154623,0.001213548417734293,0.00019952603676529318,0.0012509243327229562,-0.027454906108183373,0.004144552157433782,-0.0029097410640683496,-0.0024974022786336146,0.022418373760547217,-0.00948351970858913,0.00670224883332748,-0.0035700395454716692,-0.00048187885830798055,0.0003135896332608201,0.0012228057424747776,-0.005605973955869754,-0.003754772262082719,-0.0005817361455216878,-0.00022108079224484524,-0.006676029044084942,0.007053774199700721,-0.0022442552240371787,0.0003612537249024028,0.0012249703675124742,-0.00030138079435350796,0.0008419981987172916,0.0021429331360786597,-0.02609709261444373,0.001976565643215466,-0.00023605571891329631,0.002391601694348983,-0.0023514438538282836,0.00025762136252376793,0.001813042703269795,0.00011604290256526982,-0.0002670586975864443,0.0,0.0,-0.01861737378184434,0.0001022487738621845,0.0037935729509926456,6.448128213119796e-05,0.000287765325543132,0.0,0.000356770345243617,-0.00012784249289706187,0.00010699212374403865,0.0003672410833237003,0.0,0.0
258,0.014316882856226813,0.007646957496861341,0.03350631120137386,0.020542601292565636,0.007483090752057622,-0.02811075681569803,-0.07235128986583861,-0.03747284379099782,-0.0029459010970966436,0.00025154388045295264,0.008268345737652881,0.006150106936365745,0.0,0.0,-0.010739482219864495,-0.013820563402616278,-1.9442973965979246e-05,-0.006819171890229945,0.0003983543257430514,0.008834656610966442,-0.007592271705173079,-0.004952763062310591,0.0002304647991385845,0.00016866447956454146,0.0033196409844239547,0.00013006662207131557,0.00038677894455157113,-0.06522481027908719,0.008494654534983557,-0.0008265644843154631,-0.005470347486544498,0.021851354769511902,-0.00345062049967801,-0.007067632230367049,0.006017251043248336,-0.0004502210107326628,0.00022505117257594711,0.00037720420955374227,-0.0003582453537719134,0.011624389442294715,0.0030927928663328115,-0.00013628222675845988,0.00036958387507747184,0.006243468487792911,-0.0007695221593928283,-0.014080113715727342,0.0006214891797359267,-0.0008919731419127362,0.0006140205540292238,-0.017306407841299432,0.004591433785384255,-0.0023155726197758293,-0.00010221496849684278,0.0032648856203374996,-0.0031344030679795703,-0.0008282756142848014,-0.00024434212995311835,-0.000783009834640316,-0.00024182671588297605,0.0,0.0,0.0012151137678056442,7.462621930975987e-05,-0.001727030791110438,0.00010025425072743397,1.4722337696563595e-05,0.0,0.0003026689669363793,-0.0005757159599726523,4.845398732928983e-05,0.00020210333516608545,0.0,0.0
154,0.008612860311846248,-0.006202650770449126,0.043177638680601316,-0.035050530837353155,-0.005892214651404479,-0.021602281600624367,-0.04952917951600532,-0.03949329129854332,0.004876752516470301,0.0005031709591157271,0.0039411798854798495,-0.008239196233572912,0.0,0.0,-0.0025873360931924533,-0.0007472310868245693,0.0001181527255051548,-0.06222715399368802,-0.0013329769445836414,0.005084942876007592,-0.013904663283151967,0.0020754689975654174,0.000471970330700229,0.00016733464021356187,0.0012852612078992332,0.00010701470979467576,0.0031347178008641246,0.01268766638209933,0.007672719708262022,-0.0072086233528985124,-0.0016762424320354865,-0.04620613406273016,0.00502320865379035,0.008149338099404655,0.0039013106216443413,-0.00041563630651534955,0.00019739646950838735,-0.00024253576688427643,0.000598513324597888,-0.005413006642681611,-0.003258114657011481,-0.00024615745822549926,0.008936395576349798,0.006253890136796764,-0.004413250549096302,-4.357962180847601e-05,0.00012072903930453981,0.008219974800881397,0.00022775074877992937,0.011120388464829442,-0.0241950295917884,-0.0045394762401031906,-0.00030423007627407837,0.0023623426815532777,-0.0011022969150282307,-0.0002907030856640593,-0.00029529402920013226,0.00044358325822414264,-0.0003798995767771836,0.0,0.0,0.0010690266716660774,0.00013041389132936737,-0.0033954421967440896,5.970398360107131e-05,-0.00021123304071733978,0.0,0.0003712644100338068,-0.000728587331074477,4.900952192668475e-05,0.00039345752637523956,0.0,0.0
86,0.008985275142731633,0.008782687270845,0.02563902075839533,0.023192629021252215,0.007191247065121094,-0.020521460467119192,-0.05946275822285571,-0.04222911314747738,0.0022883665914202526,-9.587695111772299e-06,0.004282971099804219,0.0028426998033972972,0.0,0.0,-0.008671731146956943,-0.011496287953558006,4.102350729720526e-05,-0.037212259951476166,-0.0009560206662529821,0.0070567697553701675,-0.005038528003936935,-0.0038170910382793717,0.00031524121061467936,0.00018879797936255564,-0.005886180675313642,0.00010279471159513971,0.002060077204572091,-0.06331971168303936,0.00587442784465505,-0.004863579394430522,-0.0020311307615212284,0.018063619466614254,-0.00899196840839452,0.0054453894936090695,-0.005723963507010045,-0.00011719470636002148,0.00017860208545999778,0.0006220242935164888,-0.0014244967098956513,-0.005279192888281202,0.010670874908941304,-0.00042960045883680257,0.00634785534981084,0.006606894713726868,-0.004534651034031247,-8.089594113573476e-05,0.00022646319221809386,-0.0007882027378523965,0.00025475280941100764,-0.008940583990275692,-0.0034201578887031966,-0.005694978339596419,-0.0001464002369957296,0.003095389104066172,0.0018136312547432098,-0.00031654898953837896,-0.00042881895628463473,-0.00016751587784515415,-0.0003184215065640375,0.0,0.0,0.0013533750669390424,0.00010695870369811583,-0.0033607862057349583,0.00010248893398985431,-3.5506583230279206e-06,0.0,0.0004146179421004658,-0.0004010076493933433,4.367313546848205e-05,6.410844800460567e-05,0.0,0.0
321,0.014464506971174884,0.006814876094794347,0.029835948872425376,0.018835141282823546,0.007527594300862458,-0.020285241431308138,-0.055541572706720964,-0.03190831531769204,-0.00560338722555117,0.0003507927498576667,0.0030685317808309726,0.003178419690708647,0.0,0.0,-0.058634953951292076,-0.06867788388055986,9.942013357203815e-05,0.007104644232289295,0.0026219270160468128,0.004767494244464151,0.003388516648677547,0.0011453650883771484,0.00025344505803305886,0.0002192882433430108,-0.006180531894958503,0.0001796339853774962,9.272962831948565e-05,-0.028155649300718993,0.007795693058877502,-0.003609124570633446,0.005671463365421144,-0.02863748279408727,0.004895728763976557,0.006017651301334706,0.0036777107679285383,-0.00038228841853480826,0.00018642841262181886,-0.0020271313233138676,-0.0007965144528078352,-0.004601555536779494,0.005209833110419439,0.008417646960589453,0.0018324069969924822,0.004857092986326953,-0.006234591685538565,-0.009025448159841642,0.0001727845934390368,-0.0009656231936735369,0.0003987693741378134,0.016987121146402124,-0.018740960963359306,0.005409334304393277,-6.169738233885445e-05,0.003924309781197918,-0.0025663125568177307,0.0032056327681618322,-0.00044367357445482145,0.005027131872361886,0.009075090038221953,0.0,0.0,0.0008626288874428041,0.0001506184788531293,0.008957306632635558,5.4748271083872125e-05,2.1834832432591616e-05,0.0,0.0002737127790085516,-0.00038084262306080905,5.314228015656691e-05,0.0005470555280185362,0.0,0.0
207,0.011767325622003725,0.009924034096427333,0.03685618205616875,0.016724617342890942,0.00540371575049249,0.026968771570868272,0.058922670015232756,0.07491612973667307,0.003894485922569359,0.0006232008028546429,0.007066213443855411,-0.00013464260901006726,0.0,0.0,0.016528196413695653,0.028489966036126572,-2.3441780495850084e-05,-0.0008893186702931562,0.004124351209516779,-0.0054787205896675035,0.006052168823203573,-0.005093529831998387,0.0005570339552947119,0.0003661495305260342,-0.003947413871865542,0.0002899691182359065,0.002026700574386611,0.021643447110896902,0.0006638181653746786,-0.0021823903351675345,0.004522031492070613,0.013630035585232006,0.003209144032604211,0.004826887095578885,0.0035934512563065685,-5.369553835358245e-05,0.0004374771314705772,0.00083723913955004,0.0009658471675848059,0.013185756624666934,-0.0018119154631045476,2.052247454915467e-05,0.0018590388384246382,0.008348602553492393,-0.001967120446859593,-0.0012266679981493842,0.0008622315295436848,-0.00011887927744227893,0.000875207599716652,-0.019610214765348303,0.031418533180058904,0.0025494839579006277,-2.099799660841854e-05,0.0034042471998598695,-0.0004262277964253335,0.00041955812622766027,-9.484987479427917e-05,-0.0011565347929116327,-0.00010926866340201614,0.0,0.0,0.0017890102336004738,-0.006286572882531243,0.0028635932331597088,0.0001261695751080606,0.00016791143193976122,0.0,0.0005044344821597697,-0.00018720517090817847,0.0002453201459521344,0.0005190973416545528,0.0,0.0
